event,samples,acc_x_mean,acc_y_mean,acc_z_mean,acc_xy_mean,acc_x_std,acc_y_std,acc_z_std,acc_xy_std,acc_x_max,acc_y_max,acc_z_max,acc_xy_max,acc_x_min,acc_y_min,acc_z_min,acc_xy_min
MOVE_FORWARD,40,0.048081929539168775,-0.0604360270361602,-0.09157277744740248,0.8350497851104468,0.36485139224473534,0.9356277513390424,0.9612256807572176,0.5472159593473502,0.7611403662871569,1.9290645670458677,1.7596400205373763,2.2898253821838,-0.8511995535273105,-2.2654696279115973,-2.340468900924921,0.12651451237756312
MOVE_BACKWARD,49,0.05014153672609328,-0.11082925405576823,-0.0477045014798641,0.7938693307289878,0.3509564110519196,0.8317560785281138,0.8434076336801021,0.4321294666264673,1.0483658011812715,1.494205269429833,1.1752525708854198,1.7977600766907662,-0.6902810426227748,-1.7976964872092007,-1.9910878924995656,0.07659259036235286
MOVE_FORWARD,44,0.07898721127997267,-0.08942682754763154,-0.010385040999000738,0.8362085679676755,0.30952483359708205,0.9138294346442956,0.851682563760808,0.4795318475546382,0.6311703897453844,1.609375224789977,1.324933429265022,1.9767415468720473,-0.7096447915233671,-1.924322633215785,-2.338850359812379,0.1254934872271304
MOVE_BACKWARD,51,0.0642541488581917,-0.10259266748845434,-0.030188618657226662,0.7315802437218918,0.36054098146860025,0.7336746904958019,0.5525382513452228,0.3705420796851972,1.0043931692682206,1.4273662142574786,1.3004635893970726,1.5158257280664575,-0.6347292512707412,-1.4389889936424791,-1.7101725175350904,0.13249090302191696
MOVE_FORWARD,44,0.10011944859383402,-0.054899109560403586,-0.007573849393495136,0.8502793515257913,0.3620470098962723,0.9171229486601526,0.8907079058162835,0.49572695551287754,0.8997023762159049,1.7551124601103365,1.6543477544605731,1.832863944829577,-0.5768630454964936,-1.6990262696206568,-2.027363320973516,0.0694879392030284
MOVE_BACKWARD,48,0.06116605598436242,-0.10093315755184738,-0.06439307461480298,0.7951358510452492,0.3696264758485379,0.8078834910713372,0.6832354356381196,0.3972803222544754,0.7964399354662746,1.4789778896816077,1.3312538644582033,1.6797893227939584,-0.8649085646018385,-1.411443107330054,-1.3929232619076966,0.10608166735858988
MOVE_FORWARD,41,0.07550561988960167,-0.07652157473522352,-0.05234068470946169,0.8881459116248811,0.3938689266518576,0.9305689687186643,0.8382639421243154,0.47372319329473106,0.8239594452284276,1.715374470092356,1.752286735165119,1.9379490489425837,-0.7857633508902042,-1.881768562863767,-1.980216369873285,0.07745089828034657
MOVE_BACKWARD,46,0.08083894748975137,-0.10041613364504733,-0.029912348596816463,0.627527598413388,0.2584774820252821,0.6646450676484618,0.5858833810507937,0.35072711752338986,0.6962969419114291,1.1265395395122468,1.1406611499756574,1.6113244353401406,-0.6002947379557415,-1.5818743466630578,-1.0979805306345225,0.047280532986548454
MOVE_FORWARD,41,0.06515920675763426,-0.0831909053417059,-0.0008286096768408521,0.7406814151795723,0.31319245259311146,0.8046858091227419,0.7974397230535759,0.44128243924199373,0.691752649545297,1.1360312982179224,1.6434902603596449,2.1065813906637927,-0.4281709789585322,-2.063220524035394,-1.6994506325125691,0.04891973810180026
MOVE_BACKWARD,48,0.0675771735077394,-0.10197689977879247,0.002064360828821849,0.656904767842666,0.2856069850484848,0.6711257368264838,0.6388665608180937,0.3264356884663684,0.9713978584434836,1.1019291221298275,1.4832231260359283,1.6864590171198113,-0.4951357428697869,-1.6496633960366247,-1.806940700894594,0.07726580919290525
MOVE_FORWARD,40,0.10376967560242627,-0.07761499020336196,-0.03856910698212682,0.7629652378709617,0.4641483810716456,0.7114242773313478,0.7760221995985536,0.3764824299459696,0.9138762283232064,1.1906866521868853,1.1874614795953036,1.7609191815972673,-1.3490410116918383,-1.759898086951673,-2.286826742586493,0.1403289853671793
MOVE_BACKWARD,49,0.049531522874088414,-0.11289594526799127,-0.011813998563800533,0.6109361205948336,0.2802706991188479,0.6734690520867062,0.5167814780939413,0.40817753498063014,0.6433339980088174,1.3362300454355776,1.019618941581249,2.0287197093366713,-0.6195093972418457,-2.02367118845731,-1.0935545308858154,0.08835240618013698
MOVE_FORWARD,45,0.11305233545401754,-0.07977273286915901,-0.047952253402339114,0.6740940074641667,0.3384245250255414,0.6725099458598822,0.8278945625128395,0.34878409210141575,0.8018878986738621,0.8859465303249656,1.6088462324798103,1.562913644362495,-0.572609735433571,-1.5620840429134666,-2.130215208160877,0.17437243053112494
MOVE_BACKWARD,45,0.10300350810636662,-0.11268287966640458,-0.05186726411508191,0.647200917648905,0.26217673441112677,0.70915346990737,0.7397724144550072,0.4087583242080668,0.620205782008171,1.2786641377821564,2.020963975325227,1.9659041609918362,-0.3303873714787885,-1.9638957880608736,-2.120929493421316,0.12273582863434045
MOVE_FORWARD,38,0.03660807574741592,-0.05887938602262816,-0.006083457713378074,0.7839469320038748,0.3938255098996871,0.7882856135216229,0.895453886950848,0.38761672241348794,0.8355000992879271,1.1756455157257617,1.5517530569046736,1.7121939422820889,-1.043386770659685,-1.6876164023339748,-2.6170950542628764,0.12511962377310934
MOVE_BACKWARD,50,0.04081352541037439,-0.11642852085888011,-0.028586241752564908,0.5980540611101697,0.330374433324287,0.6171861067311354,0.5810290163194354,0.37500656010724304,0.9288065248209982,1.144413999703154,0.9967606285631656,1.9395763302613205,-0.7539503817178308,-1.937753046544641,-1.882934391772747,0.08570873345500456
MOVE_FORWARD,41,0.08896303416463579,-0.03742195123081982,-0.047542814985862616,0.7079708568568872,0.35171699837621917,0.7154996691671999,0.7752429868897951,0.3625451909641751,0.8551140235573053,1.0866314536243675,1.338475632405281,1.5694205123836527,-0.5364226062975823,-1.535154534933716,-2.3724913481295107,0.10781134229548316
MOVE_BACKWARD,47,0.054664751304842114,-0.10460838401605713,-0.0077999347157934815,0.6362362501073854,0.3142213968434416,0.6576841356783222,0.5270374468342324,0.3632093299565938,0.8155478829748928,1.0606816773969678,0.890430251610279,1.5000006245903519,-0.7224645256079733,-1.4909236174106597,-1.6744219897180794,0.11537913351553196
MOVE_FORWARD,41,0.07867384715133185,-0.05216765731971986,-0.025642105646031654,0.6955327705614576,0.30774117351212127,0.7407578544668143,0.7358424190281426,0.395854345301514,0.6955658511579036,0.8913618333719671,1.5655582948952913,1.6625859706028316,-0.4302352180119603,-1.6499042190551756,-1.8776853852033613,0.1613929659774214
MOVE_BACKWARD,44,0.07940695071997786,-0.12649086240059274,-0.07301834161376412,0.6409679474497325,0.2882912633932451,0.6672601588443413,0.6146429515714124,0.3616321035845519,0.8043890678398311,1.0512029243033378,1.2499112137675286,1.849334349456742,-0.6346339742027223,-1.730209051130712,-1.4197329429000616,0.16694223627827318
MOVE_FORWARD,40,0.04232929908087593,-0.059588574414076265,-0.04384565914556386,0.757128443823824,0.3390174637315,0.788609018309448,0.6884302428629141,0.3929052683847453,0.6166141141917556,1.4212509462475775,2.012115482959151,1.5539144543734873,-0.6603493571523577,-1.5483051084078847,-1.3520698579937218,0.1566685231709406
MOVE_BACKWARD,46,0.05466614130405707,-0.12143357994960939,0.01658208546955948,0.5611326680617417,0.2909499968279829,0.5731911306450026,0.44768160326234113,0.3308498071095188,0.8923241755980997,1.109793571894616,0.951313467118144,1.891127453743183,-0.4828178573600947,-1.8296907312326127,-1.1116390536308287,0.01184947290436983
MOVE_FORWARD,40,0.08755605867004546,-0.026563827888958624,-0.06955487538926301,0.6848842296833106,0.3511622471254838,0.6812308831658771,0.8026397066265699,0.33894401818770353,0.7659838607955723,1.29782038141191,1.096937159061432,1.4916743568675883,-0.4940757124228402,-1.40747347304672,-2.0543553727954627,0.2151738084127152
MOVE_BACKWARD,46,0.04208580448557065,-0.13322808646532586,-0.006147848751752271,0.5864158204416574,0.2874608216046453,0.6142150359866956,0.5245241329120696,0.3582222782467702,0.7388019124247134,0.9440771591890604,0.9461971470177172,1.5458834138926076,-0.5385252776652574,-1.4832526443913578,-1.1639040783971548,0.04177142858530038
MOVE_FORWARD,43,0.0728779188222696,-0.013536456474471232,-0.029094848929796087,0.6102428121927518,0.3737490533190494,0.614884959594208,0.7803291662731516,0.37700695831642694,0.849790271251276,1.0710228925388303,1.652947240012884,1.4663381114000316,-0.5887299723682925,-1.4399034781388935,-1.5075783996134997,0.02205534350495401
MOVE_BACKWARD,47,0.050847511283355344,-0.128909653833881,-0.01935537282627949,0.6365755769153584,0.3828053005678196,0.6171080420262027,0.574298348330853,0.3646163497796195,0.676038436128199,1.124998374484852,1.0400269388377663,1.8236680657341153,-1.6297766461752354,-1.4037833863571283,-1.5492951423585417,0.17060005732577968
MOVE_FORWARD,39,0.09167017031604996,-0.02847936964372222,-0.03081567928172076,0.6958272157439591,0.3173043553916295,0.7334351007717536,0.7593877938412209,0.3887789953778384,0.8340727698985487,1.149985735420883,1.8732500331044195,1.8147926792024427,-0.6128073788525537,-1.8133746794648469,-1.5108704268962143,0.07429910835729596
MOVE_BACKWARD,46,0.057576236854096796,-0.1258140862643395,-0.06883112483290228,0.6126947807746176,0.31646686722515727,0.6269874242671568,0.6154272175963068,0.35930090352056804,0.9583395663626492,1.1759570658929646,1.145770455813408,1.4743790124200338,-0.7344558460444212,-1.463231308364868,-1.7283692684829235,0.011327562478745518
MOVE_FORWARD,41,0.061034445621910294,-0.015109890848398196,-0.06304882633925937,0.6988994800202096,0.35331476409851276,0.727758198976069,0.6777109289277583,0.39729544877548856,0.7822697366207838,1.2869606953538957,1.9152631284475323,1.668099512211184,-0.6321469796925783,-1.664259638274461,-1.3118857316434382,0.06037767327007295
MOVE_BACKWARD,46,0.04384409904393328,-0.11696930672412574,-0.030373942991702464,0.6027093160017107,0.27052806796491924,0.6246457093584162,0.6611678000711407,0.32861474202575275,0.6965648721326142,1.345623458333313,1.4865852959454058,1.482190779261779,-0.4516937107020989,-1.3535478215917944,-2.062276228922605,0.08007592268152117
