time_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label,segment_id
2247,0,0.1,0,7.200000000000001,-2.5,-49.199999999999996,right,right_2
2347,0,0,0,9.2,4.4,-49.300000000000004,right,right_2
2447,0,0.1,-0.1,10.600000000000001,4.7,-56.6,right,right_2
2547,-0.1,-0.1,0,9.899999999999999,10.200000000000001,-40.800000000000004,right,right_2
2647,-0.2,-0.1,-0.1,4.300000000000001,10.600000000000001,-37.800000000000004,right,right_2
2747,-0.1,-0.1,0.1,-3.8,4.4,-38.300000000000004,right,right_2
2847,-0.1,-0.1,0,-6.4,-15.299999999999999,-44.9,right,right_2
13,0.2,-0.1,0.1,-2.6,-16.5,-79.00000000000001,right,right_3
119,0.2,-0.1,0,0.5,-20.400000000000002,-80.4,right,right_3
235,0.1,0,0,2.7,-20.599999999999998,-77.1,right,right_3
335,0.2,0.1,0,4.9,-16.5,-72.80000000000001,right,right_3
435,0,0.1,0,2.8,-2.2,-69.60000000000001,right,right_3
535,0,0.1,0,-0.9000000000000001,-7.699999999999999,-59.5,right,right_3
635,-0.1,0,0,-9.3,-2.3,-57.800000000000004,right,right_3
735,-0.1,-0.1,0,8.5,1.4,-48.70000000000001,right,right_3
835,0,-0.1,0,-5.300000000000001,3.5,-48.50000000000001,right,right_3
935,-0.1,-0.2,0.1,6.1000000000000005,-0.7,-44.9,right,right_3
1035,0,-0.1,0,7.200000000000001,1.8000000000000003,-55,right,right_3
1135,-0.1,-0.1,0.1,-3.5,-0.7,-59.60000000000001,right,right_3
1235,-0.1,0,-0.1,-2.3,-12.299999999999999,-58.7,right,right_3
1335,0,0.1,0,-5.9,-24.900000000000002,-71.7,right,right_3
1435,0,0.1,-0.1,1.5,-7.9,-75.2,right,right_3
1535,0,0,0.1,14.200000000000001,-12.8,-84,right,right_3
1635,0.1,-0.1,0,-10.600000000000001,-20.1,-93.7,right,right_3
1735,0.1,0,0,2.3,-3.1,-77.4,right,right_3
1835,0.2,0.1,0,0.6000000000000001,-13.6,-69.20000000000002,right,right_3
1935,0.1,0.1,-0.1,-2.6,-15.000000000000002,-69.3,right,right_3
2035,0.1,0.1,0,3.3000000000000007,-9.700000000000001,-65.89999999999999,right,right_3
2135,0,0.1,0,3.6000000000000005,-0.30000000000000004,-57.1,right,right_3
2235,0,0,0,10,-0.6000000000000001,-49.1,right,right_3
2335,0,0.1,0,0,-2,-44.4,right,right_3
2435,0,0,0,14.700000000000001,-9.8,-40.800000000000004,right,right_3
2535,0,0,0,-1.5,-4.4,-39.1,right,right_3
2635,-0.1,-0.1,0.1,11.4,-8.100000000000001,-31.5,right,right_3
2735,0,-0.1,0,11.3,-1.5,-35.4,right,right_3
2835,-0.1,0,0,6.600000000000001,-1.7,-41.50000000000001,right,right_3
10,0.2,-0.1,0,-10.1,-31.3,-76.5,right,right_4
128,0.2,0,0,-3.3000000000000007,-16.700000000000003,-78.10000000000001,right,right_4
242,0.1,0.1,0.1,1.1,-13.3,-73.4,right,right_4
342,0,0.1,-0.1,-3.3000000000000007,-9,-67.5,right,right_4
442,0,0.1,0,2.5,-5.9,-60.900000000000006,right,right_4
542,0,0,0,2.1,-5.4,-58.60000000000001,right,right_4
642,0,0,0.1,-2.5,1.4,-58.5,right,right_4
742,-0.1,-0.1,0,7.200000000000001,4.1,-54.300000000000004,right,right_4
842,-0.2,-0.1,0,3.8,-2.6,-41.4,right,right_4
942,-0.1,-0.1,0.1,3.8,-16.1,-44.00000000000001,right,right_4
