time_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label,time_s,acc_x_filtered,acc_y_filtered,acc_z_filtered,source_file
103564,-0.4995872423859313,-0.7967620800927281,0.5197907665789127,11.954671783503631,-14.083151681723658,-16.994431022982383,forward,103.564,-0.4894465792117783,-0.7992281685176658,0.27641108118531754,motion_recording_2025-05-20_10-51-10 2.csv
103664,-0.3269032922226935,-1.23352443485111,-0.7160854920953512,80.30504758145447,-69.88123634190956,9.169124272033796,forward,103.664,-0.3526668810245186,-1.1972862138424039,-0.6088599028069388,motion_recording_2025-05-20_10-51-10 2.csv
103764,0.7483638868223875,-0.1354781455039977,-2.522373866561055,4.884575207101945,-7.171433104909404,-1.553277651701518,forward,103.764,0.7810438491390423,-0.19638928516801496,-2.5215244531689383,motion_recording_2025-05-20_10-51-10 2.csv
103864,1.0621442972954362,0.3651777124941349,-1.238421851503849,-12.076029730902771,7.999567074790416,37.23607399626682,forward,103.864,1.0346370203095834,0.43828617729860786,-1.2989188285183262,motion_recording_2025-05-20_10-51-10 2.csv
103964,0.6914004751067608,1.220092414087057,1.0233172115772962,-23.75951824492116,23.949781701988325,20.99257104610856,forward,103.964,0.6999569706931169,1.1473919490458768,1.0927823725212218,motion_recording_2025-05-20_10-51-10 2.csv
104064,0.8004148304466158,1.0739920445427298,3.36741716248095,-18.789046151930307,31.126602972379224,24.11169304381077,forward,104.064,0.8227139909943559,1.1361611492657957,3.3244740402185924,motion_recording_2025-05-20_10-51-10 2.csv
104164,0.1299172965064644,-0.4329080174177885,1.195174245929718,-12.031154534282145,3.18544633619421,14.82086333850381,forward,104.164,0.0714212752963401,-0.4782074104693642,1.2028574824019471,motion_recording_2025-05-20_10-51-10 2.csv
104264,0.0397497900536283,-1.051093107253313,-2.1486428452551363,-8.456102895329593,-1.7987721528315244,-17.913438098449475,forward,104.264,0.12902191055898932,-1.0251797764430748,-2.1411317458678116,motion_recording_2025-05-20_10-51-10 2.csv
104365,-0.0164967420969158,0.0284352363675832,-1.7548317434728145,-19.609184531614176,-29.453920380494367,-15.50708390667853,forward,104.365,-0.11854740798419151,0.021270338589503085,-1.7370922012487762,motion_recording_2025-05-20_10-51-10 2.csv
104481,-0.8736487742878496,0.7270908702343701,-1.270576400655508,-11.044195614309883,4.569706901458943,-14.006303515824552,forward,104.481,-0.787486509431058,0.7184660719948416,-1.35801215729949,motion_recording_2025-05-20_10-51-10 2.csv
104581,-0.3326544030953198,0.3392509518161415,1.9987363614261149,-7.247827063228704,17.578026291330367,-19.455032284688865,forward,104.581,-0.3693254512330362,0.35919028651776586,2.185561037012738,motion_recording_2025-05-20_10-51-10 2.csv
104681,-0.4026875050686299,-0.4154505405299365,2.7566099079370496,-44.613019809339086,13.270216590293217,-23.49726971664393,forward,104.681,-0.4458330460848313,-0.4415154118579324,2.46977184735937,motion_recording_2025-05-20_10-51-10 2.csv
104781,0.2739329139322973,-0.889857712419331,0.0001736030012369,14.042914183549469,-9.23503047488254,-8.756883935809444,forward,104.781,0.41567393391111074,-0.8627288420583551,0.35422338581538637,motion_recording_2025-05-20_10-51-10 2.csv
105988,0.5548726013541221,-1.2501277791276573,2.848242481973767,-12.649279823979128,27.903849929494992,16.495656458842202,left,105.988,0.31292785047399607,-1.2742918613194023,2.4857727455375263,motion_recording_2025-05-20_10-51-10 2.csv
106098,-0.226673643297702,-1.606766211335361,-0.0609112725585699,10.037600754247489,9.9795851274374,16.14801861310877,left,106.098,0.09893174921230072,-1.5876327969734678,0.24154996175899468,motion_recording_2025-05-20_10-51-10 2.csv
106214,2.9653105260401964,-0.447690868268907,-2.6294448327481743,34.39193199945473,-26.5337686235038,35.786547344944616,left,106.214,2.586678020030327,-0.46239532852826626,-2.8129205553618912,motion_recording_2025-05-20_10-51-10 2.csv
106314,2.463100132076442,0.9768217101231216,-1.7525988698542116,-13.57308852243274,4.084342559980436,45.736661059887055,left,106.314,2.857584266043546,0.9903788737638215,-1.7221542644043635,motion_recording_2025-05-20_10-51-10 2.csv
106414,1.8854608415104448,1.566715355975926,0.9668810386061668,-17.97401504619832,17.76432994622622,52.45278607076059,left,106.414,1.51062500205652,1.5494191397612125,1.0906316978756325,motion_recording_2025-05-20_10-51-10 2.csv
106514,0.6184487092077732,1.0518579541459678,2.4525153174370526,-13.856332198444935,43.28611554418613,56.761573342622704,left,106.514,0.9460729664923484,1.0772579992925122,2.205758186409225,motion_recording_2025-05-20_10-51-10 2.csv
108014,0.4856275079533457,-0.2905392356172204,-1.7660241686165332,10.289434951587737,-7.707411709458645,-7.080356374308693,forward,108.014,0.2218428702913583,-0.32530545754026974,-1.4521427930543247,motion_recording_2025-05-20_10-51-10 2.csv
108115,-0.379301587979868,-0.0810600343570113,-1.993963740196824,1.0327845801045772,-7.623359401532468,-9.84336724972525,forward,108.115,-0.18521428174629143,-0.04076994632612027,-2.30623520495896,motion_recording_2025-05-20_10-51-10 2.csv
108231,-0.3814530303927138,0.7072767472177743,0.8015361626267433,0.9870785550044384,-0.0077860421278443,-19.780936468483315,forward,108.231,-0.508359540622685,0.670707927908148,1.0431028631077166,motion_recording_2025-05-20_10-51-10 2.csv
108331,-0.4441054840628057,-0.1215145020812749,1.90312670045197,3.3764559914282017,-4.954689233366242,-9.806420195183712,forward,108.331,-0.3769015240777242,-0.10130270034509034,1.7911093470318225,motion_recording_2025-05-20_10-51-10 2.csv
108431,-0.5032299097372218,-0.5649554578207433,1.0826935296535491,-5.7307515485623695,8.334230122421763,-13.191731740314246,forward,108.431,-0.5198980833016746,-0.5566495171100869,1.0245548339407662,motion_recording_2025-05-20_10-51-10 2.csv
108531,-0.9209021083720028,-1.4745168186195194,0.4265653703927993,-8.184006088042857,17.142881769498025,-15.097581622537708,forward,108.531,-0.9462155367120405,-1.5187594825243584,0.6717268043998216,motion_recording_2025-05-20_10-51-10 2.csv
108631,-0.1469314500736072,-1.3778940350800752,-1.1206278312504292,4.060179058244223,7.763070067231433,-8.043696073244222,forward,108.631,-0.086534690326515,-1.2979481156232535,-1.5432525709193707,motion_recording_2025-05-20_10-51-10 2.csv
108731,1.012608405232057,0.6467056663990021,-2.647210206541419,-3.83616464828026,-3.340438482944021,5.902570079775918,forward,108.731,0.922317482983182,0.5392995628528844,-2.0819331944029207,motion_recording_2025-05-20_10-51-10 2.csv
108831,0.7548271645523608,0.4721728369660675,0.9904355171948672,11.638463053236014,-8.2851142321002,19.56152517913312,forward,108.831,0.8710861664652948,0.5930016712819189,0.3367139574731512,motion_recording_2025-05-20_10-51-10 2.csv
108931,0.7578069110155106,0.7600336471542716,1.0475210939854382,11.636839175760844,19.207569408417424,12.207816523390877,forward,108.931,0.618869361623104,0.641980103867106,1.726069046677417,motion_recording_2025-05-20_10-51-10 2.csv
109031,0.2547089753611944,0.7783589929178356,3.439956913512945,-2.6586906214586024,3.3781993972138475,-1.0033271481530757,forward,109.031,0.4129488225977023,0.8787719043460056,2.7977209297833916,motion_recording_2025-05-20_10-51-10 2.csv
109131,0.0852586733569391,-0.8417802024707197,0.7719546788334846,-2.8591607290232965,-4.191563723344942,-7.82496011884821,forward,109.131,-0.08809019091518516,-0.9134052465245959,1.3298904983503934,motion_recording_2025-05-20_10-51-10 2.csv
109231,-0.3434038702445104,-1.8445850796341896,-1.3636498211503028,12.180579436528156,-11.557095009653652,-3.648572648952214,forward,109.231,-0.16042341849455047,-1.807882983723641,-1.809133833760071,motion_recording_2025-05-20_10-51-10 2.csv
109331,-0.2092255370263941,-0.0542576598882675,-2.816049354377389,-14.77976950536243,-12.955210827093168,5.19747983335857,forward,109.331,-0.3952295691836012,-0.055615238202356254,-2.4900030497348564,motion_recording_2025-05-20_10-51-10 2.csv
109431,-1.123559793049097,1.1902101937815546,-0.7843184858441352,10.991270185978747,-9.602457939962438,-3.611351533070229,forward,109.431,-0.9413328757570427,1.1618186981146197,-1.0014523742426382,motion_recording_2025-05-20_10-51-10 2.csv
109531,-0.1483806259686127,0.6395207233309745,1.5109335552603005,8.978949607425838,7.770972596101137,-11.693191651508034,forward,109.531,-0.32126728520281667,0.6864208783536414,1.6402422864167594,motion_recording_2025-05-20_10-51-10 2.csv
109632,-0.3024085005765781,0.0642579526379704,2.275372451636195,-7.327490120839502,-2.7897666473862017,-15.326370761618332,forward,109.632,-0.1420002652778595,0.014448085130627189,2.2102054295300304,motion_recording_2025-05-20_10-51-10 2.csv
109748,-0.5614689308792352,-0.8308020045995712,0.6705670189797878,-8.329664994735255,11.247736959123555,-13.85161680659669,forward,109.748,-0.7088644810649952,-0.7960175711174163,0.6911755680653159,motion_recording_2025-05-20_10-51-10 2.csv
109848,-0.4841905339527875,-1.212007891830802,-1.6914210553139448,-11.418330325154734,-11.689557990869588,-11.276855763102615,forward,109.848,-0.3487990472889296,-1.213843327706408,-1.6792858279103031,motion_recording_2025-05-20_10-51-10 2.csv
109948,-0.0912101473735645,-0.0580360093832015,-2.806869438099861,-19.74334652238615,-19.13950145069637,-17.31758947073049,forward,109.948,-0.2153750478358784,-0.10465461692003852,-2.8475813847864364,motion_recording_2025-05-20_10-51-10 2.csv
110048,-0.2123580263658426,0.7052075397282839,-1.1435071870565414,0.0172312065741934,-11.199965762294845,-2.8063962370244786,forward,110.048,-0.1004051666951349,0.8109013460753072,-1.0741864005632749,motion_recording_2025-05-20_10-51-10 2.csv
110148,0.4042855148497968,0.8147276526331901,0.586111789226532,-3.683085594828288,-5.823888008084664,7.183123827447528,forward,110.148,0.3077865422102923,0.6467552171258728,0.4890535870916218,motion_recording_2025-05-20_10-51-10 2.csv
110248,0.1490895322897937,0.3152994367338717,2.1993553798824546,-0.8768461853504557,2.639221167229481,4.084659736890018,forward,110.248,0.225412947278918,0.5391273200563251,2.3181118821096813,motion_recording_2025-05-20_10-51-10 2.csv
110348,0.2212439463991671,-0.6110621060878038,1.801015987020731,-2.644304535519263,-13.784785113115406,-3.3935173770880707,forward,110.348,0.16962370238406582,-0.8737394621653545,1.6727954989901053,motion_recording_2025-05-20_10-51-10 2.csv
110448,-0.0284457714613294,-1.8167431329846384,-1.0952911454200744,35.75458205962895,-19.395507186072205,-15.356298943014036,forward,110.448,-0.004034739857424786,-1.5414394585125457,-0.9726837793060314,motion_recording_2025-05-20_10-51-10 2.csv
110748,0.4023863301649689,0.268704420427978,1.0561737715184687,-15.316245006173787,17.081814755676234,19.625706759216435,left,110.748,0.40448185147742705,0.012057773015761497,0.9504022699253858,motion_recording_2025-05-20_10-51-10 2.csv
110865,0.878053146726638,-0.0918050079941749,2.265226320675015,20.095989189233908,6.683926645352452,36.50125150950558,left,110.865,0.8533673062090462,0.11605736219974538,2.3536271071396238,motion_recording_2025-05-20_10-51-10 2.csv
110981,0.0790488406650722,-0.1049526588588952,1.6510720937907697,7.505603525146863,15.304269977011463,48.46829959578528,left,110.981,0.12039206116788825,-0.24151629466349436,1.5668675677390795,motion_recording_2025-05-20_10-51-10 2.csv
111081,0.3676761051811277,-0.0045271220356225,-0.4924281278789043,-4.784003232894447,24.96431751073451,65.22376449782371,left,111.081,0.3158398867509192,0.050514988221983775,-0.3889412985155211,motion_recording_2025-05-20_10-51-10 2.csv
111181,1.01187271136865,0.4846043023854494,-1.8383429703742264,-12.482668458234068,18.819918606978767,69.10041594618286,left,111.181,1.0692196629036128,0.5073993554865415,-1.9850619201561979,motion_recording_2025-05-20_10-51-10 2.csv
111281,1.000035558580607,1.138132800541818,0.6539858865350484,-17.480371661672113,6.826227660294143,58.73091837091789,left,111.281,0.9406268389030814,1.0534214359023457,0.8548860037717689,motion_recording_2025-05-20_10-51-10 2.csv
111381,0.982630688662827,0.5110255685821176,-0.1527753172636032,-8.583070135584606,25.565558572803223,38.22664267121542,left,111.381,1.04150136921466,0.6337757317192526,-0.393721333143722,motion_recording_2025-05-20_10-51-10 2.csv
111922,0.7281525081165134,0.4977744573429226,-1.906933106997609,-14.465746435629216,-28.00951978614426,-10.60439887987912,forward,111.922,0.6726503789513308,0.36320171100840115,-1.6701927269031764,motion_recording_2025-05-20_10-51-10 2.csv
112031,-0.3759112148892134,0.1929588590919971,2.4658412474781275,2.558125477440273,-1.6587472984307392,-20.911447181789026,forward,112.031,-0.3275678575835156,0.3162727353918687,2.3020868862727273,motion_recording_2025-05-20_10-51-10 2.csv
112131,-0.7398395118441432,0.1008991456843912,2.4352596467316148,2.2289169761914174,-20.04520502520757,-21.4220208977204,forward,112.131,-0.7762834337825197,0.004730640097500516,2.448178424350009,motion_recording_2025-05-20_10-51-10 2.csv
112231,-0.7449865193437785,-0.9537909631475806,0.0740899030834436,4.108196568769882,-10.40329164373091,-18.22453101702876,forward,112.231,-0.7254875207609903,-0.8915935503301606,0.2784047401109996,motion_recording_2025-05-20_10-51-10 2.csv
112331,-0.0128235334768891,-1.4748518957927823,-2.1901538362950084,-6.087558923256544,-0.7100598493687671,-9.972264018420791,forward,112.331,-0.010906199152586532,-1.5047618093464352,-2.6474905315093116,motion_recording_2025-05-20_10-51-10 2.csv
112431,0.7877572281211614,-0.6416532053150237,-3.915008959177136,-21.211816703371383,5.37255849924033,-12.688558534348578,forward,112.431,0.7612162930945263,-0.6364266495559125,-3.2117408882825877,motion_recording_2025-05-20_10-51-10 2.csv
112531,0.8544770408280193,-0.2406624211616814,-0.0599018032550811,-7.212115419153292,-11.682828546989832,1.8171005385824304,forward,112.531,0.9073095816896914,-0.2311161613302931,-0.957056181865481,motion_recording_2025-05-20_10-51-10 2.csv
112631,1.030198276327923,0.2219581590831279,-0.147085581189394,1.74311016652074,-7.0555683371502464,4.968355588121791,forward,112.631,0.9508812646818985,0.20660824598588462,0.8556117205166249,motion_recording_2025-05-20_10-51-10 2.csv
112731,0.3601034779697656,0.2503087859071791,3.907875454035401,11.950042622793656,0.6036217565204322,13.05301486713952,forward,112.731,0.4647083752838408,0.2651469557603492,2.9071818669314986,motion_recording_2025-05-20_10-51-10 2.csv
112848,0.007426524138404,-1.3611619498573242,-0.5464893884122372,15.45728158234538,1.442874900844255,-1.323651707725861,forward,112.848,-0.11966030925205252,-1.3716723110017672,0.3464968573730898,motion_recording_2025-05-20_10-51-10 2.csv
112948,-0.1089335725880693,-1.0128443328797816,-2.479531334656477,21.48828056285869,-0.3246717615360867,-5.302257923434327,forward,112.948,0.035634787493434836,-1.0092962004237847,-3.1806160546154447,motion_recording_2025-05-20_10-51-10 2.csv
113048,-0.146561593847908,0.9998860671073198,-3.075545509216189,-3.2201150957607254,-5.8730252427473815,-7.087116554039713,forward,113.048,-0.3008057641489741,1.0059715888533103,-2.615202891483338,motion_recording_2025-05-20_10-51-10 2.csv
113148,-1.0660672428928315,1.0873672205530107,0.2018342394649982,6.309981899143893,5.755198930035961,-15.759116179504709,forward,113.148,-0.9128144450178801,1.0687129431654316,-0.010053478406503613,motion_recording_2025-05-20_10-51-10 2.csv
113248,-0.7319390409179032,0.2219961530059576,2.1847879253476856,-5.3390978293832605,-0.2130309321700531,-18.137217293773897,forward,113.248,-0.8716208256580231,0.2556872206325501,2.1793477604985467,motion_recording_2025-05-20_10-51-10 2.csv
113348,-0.6244611744303256,-0.0379506682097911,1.666059819564223,8.903686045414174,-12.077586160259887,-10.738552332914631,forward,113.348,-0.5108371226549544,-0.0876112792733114,1.8277173722736375,motion_recording_2025-05-20_10-51-10 2.csv
113448,-0.2121846242940053,-0.6201854698725044,0.7859142306029796,6.561340544563178,6.103436551755884,-4.928747748011711,forward,113.448,-0.29009803811052126,-0.5560504650661893,0.5460815766652409,motion_recording_2025-05-20_10-51-10 2.csv
113548,0.0415983039971441,-0.6737474025815725,-1.868148326051235,19.07763701228898,6.024217029554315,8.526351390943173,forward,113.548,0.07992240963789005,-0.7478868848347788,-1.6307127352656274,motion_recording_2025-05-20_10-51-10 2.csv
113648,1.0574982981204986,-0.1905551589511334,-2.7345605732142926,-31.662117124064903,12.648475569204358,15.30848932637124,forward,113.648,1.0544349029559696,-0.11398848589878344,-2.8995164349169262,motion_recording_2025-05-20_10-51-10 2.csv
113748,0.9112425918839872,0.4238452977791428,-1.2072627431303262,6.0878214586527655,0.6664305753022827,46.31369934663183,forward,113.748,0.8926111569179083,0.35504622391482166,-1.1647365290556484,motion_recording_2025-05-20_10-51-10 2.csv
113848,0.4300183238582685,0.7194561375722288,1.8226771992087365,-7.142722831620079,8.007691584808146,14.18929879784118,forward,113.848,0.44881079611933206,0.7690905361806073,1.9270653361415786,motion_recording_2025-05-20_10-51-10 2.csv
113948,0.4500064882675185,0.5417215894885361,3.582644552004337,11.108916779337632,-1.2695157350860455,16.91610412112797,forward,113.948,0.45656814168132503,0.5213965239978579,3.3333328727974965,motion_recording_2025-05-20_10-51-10 2.csv
114048,0.0451449270954355,-0.9461417635686696,0.0945014074712991,9.766853763095474,-13.08978604430993,1.204246660820815,forward,114.048,-0.010098749396381917,-0.9609198784725954,0.46299169245703076,motion_recording_2025-05-20_10-51-10 2.csv
114148,0.4833556905638426,-0.4165113016292452,-3.0040888772457834,-8.328177721043485,-21.158980067499456,-13.862840514950312,forward,114.148,0.6016442595506141,-0.36789138133951677,-3.4477409813883533,motion_recording_2025-05-20_10-51-10 2.csv
114248,0.0881229219479486,1.0971168995425105,-3.5247856527537107,-43.13559866544655,-13.97528677302988,-17.312169715624083,forward,114.248,-0.09341114691809013,1.0239266663220432,-3.0610298737569512,motion_recording_2025-05-20_10-51-10 2.csv
114348,-1.6944306123934685,0.5436778381228446,0.9004705841094255,12.02030221746464,-8.30144777572664,-27.393245477712348,forward,114.348,-1.465238919826587,0.6258227255334217,0.4744437786764346,motion_recording_2025-05-20_10-51-10 2.csv
114448,-0.6451920469656586,0.3791002932541072,1.8083277713388204,3.7075427946988113,14.215105813846428,-23.999855526340983,forward,114.448,-0.8934813071615025,0.3059634209321596,2.144670236520081,motion_recording_2025-05-20_10-51-10 2.csv
114564,-0.8774186482153833,-0.4067097463220357,1.370663499304652,35.91191888225478,2.3505455698364197,-11.285807579783564,forward,114.564,-0.6450295913173625,-0.3578957599738337,1.1620808580327362,motion_recording_2025-05-20_10-51-10 2.csv
114664,-0.1294505557775497,-1.2188079272344707,-0.3452396708369254,8.744674972668045,9.49404149349318,-18.1601530690068,forward,114.664,-0.3128053781460688,-1.2350010631314716,-0.2824915382667713,motion_recording_2025-05-20_10-51-10 2.csv
114765,0.3555513676233589,-1.304798257600516,-1.4901783520013092,9.209084293772955,-3.592540765209191,2.7330604959060514,forward,114.765,0.4664065587167026,-1.3199815602937042,-1.412253198957494,motion_recording_2025-05-20_10-51-10 2.csv
114865,1.1197951067533345,-0.6325096755251288,-2.8650048162043094,-17.166884761788744,-26.21116342107846,8.400349768682071,forward,114.865,1.0897564064900895,-0.5968589466881009,-3.0556559320291807,motion_recording_2025-05-20_10-51-10 2.csv
114965,0.6516178422294556,0.4625733801022171,-1.3303390877008436,-4.393653226073163,-9.73979767624576,25.95519354419577,forward,114.965,0.6096837607102072,0.4247616709813522,-1.0728694509897077,motion_recording_2025-05-20_10-51-10 2.csv
115081,-0.1825329978739842,0.9456741460569202,4.060280184420943,5.764755218458455,-10.82085696618693,6.272403478990952,forward,115.081,-0.09272253917666165,0.9641554421903923,3.7905972925212894,motion_recording_2025-05-20_10-51-10 2.csv
115181,0.5844085655052215,0.2803716234765946,2.568669169268012,2.343597986790047,-13.485028601011058,15.381217180653534,forward,115.181,0.4805823404148388,0.30055621116205455,2.7994478271573775,motion_recording_2025-05-20_10-51-10 2.csv
115282,0.6809185363199561,-1.6123066020667551,-0.7701128503590822,-5.551780955514172,2.875651367000646,16.13780577275231,forward,115.282,0.7629553118822485,-1.6830541209296555,-0.9262385804701843,motion_recording_2025-05-20_10-51-10 2.csv
115397,1.0934010208245366,-0.8865405506953596,-2.768290993380546,0.4157872321159973,4.021324246490136,24.177797322145448,forward,115.397,1.0627057812532934,-0.764496795356483,-2.699156821835796,motion_recording_2025-05-20_10-51-10 2.csv
115498,0.3559185569679364,1.7619167332977057,-2.4440800820469857,-10.979354920971662,35.70547982968573,7.140597789014558,forward,115.498,0.3184594844942091,1.5997692229081997,-2.4394274216254552,motion_recording_2025-05-20_10-51-10 2.csv
115598,-0.8498840139493345,0.5561953743904828,0.410025154480338,-20.94596866540156,7.131083762387554,-29.830441388680487,forward,115.598,-0.7433831680290865,0.7379657177572512,0.36650927530088884,motion_recording_2025-05-20_10-51-10 2.csv
115698,-0.2810953346412628,0.359497474900633,2.672308407440781,-1.924956909539748,18.00934419968021,-22.72658873674013,forward,115.698,-0.4422943354797666,0.18297537863123162,2.7064136213779673,motion_recording_2025-05-20_10-51-10 2.csv
115798,-0.930381226791814,-0.189103206577152,2.3083804027467965,1.7865987280181517,1.6452177609020018,-14.257409444244548,forward,115.798,-0.7401285845682835,-0.0420640298704934,2.3345130492035064,motion_recording_2025-05-20_10-51-10 2.csv
115898,-0.156083638093993,-1.2623757046736777,-0.5019371299803257,4.790924348957785,2.081985306435868,-8.4869301003748,forward,115.898,-0.34404732856264425,-1.3597636067564138,-0.6307079269154624,motion_recording_2025-05-20_10-51-10 2.csv
115998,0.7472975727651268,-0.9051230860903858,-2.724302214050293,26.25862811316817,6.341037488639471,20.33247595150914,forward,115.998,0.9014975539440532,-0.8720178213941242,-2.4679788130472997,motion_recording_2025-05-20_10-51-10 2.csv
116114,0.9017444765027612,-0.0027361469656229,-1.6686615264952185,25.873413981715917,1.2311883420019307,45.28850161259125,forward,116.114,0.8084849141337254,0.037186822231781366,-2.0546012008729964,motion_recording_2025-05-20_10-51-10 2.csv
116215,0.0234609916189685,0.5236801752328872,-0.7547726578861474,-4.329169837005896,-3.6272061096811217,19.27028932801836,forward,116.215,0.03593674483073975,0.40820377822613685,-0.2606672355078527,motion_recording_2025-05-20_10-51-10 2.csv
116331,-0.4847735945377499,0.5972524841830134,3.1626392707794904,-5.748687198436,-18.426424578705163,-2.500113479168182,forward,116.331,-0.40582476123465927,0.783794850923605,2.6014405213133083,motion_recording_2025-05-20_10-51-10 2.csv
116431,0.180224063344486,-0.4014697998419403,1.3475696239650248,0.6076817703734758,-20.754274283703275,-1.4999543648512284,forward,116.431,0.00935694950047572,-0.6468100119465326,1.9224073522340643,motion_recording_2025-05-20_10-51-10 2.csv
116531,0.6860854175638407,-1.2325699106052517,-2.1962112366378306,7.636665463809299,-22.96510065010427,-6.879693527343357,forward,116.531,0.9391588876747734,-0.9481383251632484,-2.727780290838981,motion_recording_2025-05-20_10-51-10 2.csv
116631,0.6007815716246142,1.3310590725384652,-4.211512363895774,-24.6214812879876,-6.266423221485783,-10.163601522734943,forward,116.631,0.2844233507532633,1.0323602307476172,-3.774279047806766,motion_recording_2025-05-20_10-51-10 2.csv
116748,-1.58443426027894,0.774300072915852,0.903114376616478,3.016395952585221,-5.681146019054682,-2.729695133635939,forward,116.748,-1.2306369531805157,1.0614376831328647,0.5966694535213769,motion_recording_2025-05-20_10-51-10 2.csv
116848,-0.8756617215454577,0.6265978211328387,2.368023847326636,10.317574477194542,3.4011477656080324,-13.37645420641724,forward,116.848,-1.2376561330649947,0.3732902308845001,2.528828006614946,motion_recording_2025-05-20_10-51-10 2.csv
116964,-1.1758767671983688,-0.1569561100795864,1.655705014288425,19.909897270202325,-28.52696979502255,-14.77837785431904,forward,116.964,-0.8341492970771702,0.04719217005240495,1.6305765642434888,motion_recording_2025-05-20_10-51-10 2.csv
117064,-0.2958540008991956,-0.8386930501103401,0.4349994367390871,19.43122053769491,-5.751566550057984,-2.520259335568546,forward,117.064,-0.5935331237125299,-0.9865962571132461,0.3570860940461255,motion_recording_2025-05-20_10-51-10 2.csv
117165,0.0057146741526434,-0.863895003645122,-2.1202660610765216,17.300186148725295,1.5658876750132424,18.96021752272,forward,117.165,0.24315958599826842,-0.7716622750022362,-1.987169647511017,motion_recording_2025-05-20_10-51-10 2.csv
117281,1.1209569170743223,0.3611559096321463,-2.414991934728622,-21.678916265235628,-4.237870698370336,25.59557213156355,forward,117.281,0.9507033631868748,0.3179919950948782,-2.551062088645308,motion_recording_2025-05-20_10-51-10 2.csv
117381,0.6779025494996458,0.5604319890469313,-0.8785434144616127,-23.42390323967424,-9.867291694840512,26.55980530461988,forward,117.381,0.7835665492852867,0.5652555285668887,-0.7846168851208832,motion_recording_2025-05-20_10-51-10 2.csv
117481,0.6237369518090039,0.3551750816568732,2.740526203620434,-12.957222317803735,-3.274563869720186,18.823559097806385,forward,117.481,0.5714778527019897,0.3756962422168235,2.717705950154351,motion_recording_2025-05-20_10-51-10 2.csv
117598,0.4516510771367699,-0.4753618422657251,2.8726749124407767,-15.024589098425071,-22.5092350418774,12.689933963692688,forward,117.598,0.4680033076083707,-0.5078523387572451,2.8158613170237574,motion_recording_2025-05-20_10-51-10 2.csv
117698,0.0094101813694462,-1.7323292581550775,-0.8193599886089563,4.486457140760242,1.6298050121530447,-11.733133744000623,forward,117.698,0.0084810149297804,-1.699651110559922,-0.6930503822645084,motion_recording_2025-05-20_10-51-10 2.csv
117814,-0.0849924053698778,-0.7935833039261401,-1.5275789851129054,-28.56150835410801,27.787265430552043,0.930209652922972,forward,117.814,-0.0798085696590966,-0.8180748806481739,-1.7017529226026957,motion_recording_2025-05-20_10-51-10 2.csv
117915,-0.4117860997382551,1.1899855912454425,-2.253920498284697,26.33421952426,24.328442266931955,9.712981499790644,forward,117.915,-0.43667969778498394,1.2024836232182554,-2.055271806885641,motion_recording_2025-05-20_10-51-10 2.csv
118015,-0.9510629994884132,1.2155379656530916,0.7855535805970429,-7.755302434597835,8.003350145816958,-42.702202672041736,forward,118.015,-0.8974925939243327,1.2141087433397169,0.579297450555881,motion_recording_2025-05-20_10-51-10 2.csv
118115,-0.3987505674785003,-0.157821348606795,3.103869101902842,-12.5955663625725,2.641780994064355,-22.21304559606709,forward,118.115,-0.4827499002213114,-0.16252668812489043,3.310836727529334,motion_recording_2025-05-20_10-51-10 2.csv
118231,-0.2577861360505223,-0.954467254973948,0.7178402268081903,-13.089920940546037,-9.080447072265873,-22.99857711477379,forward,118.231,-0.14813801853597444,-0.9512824048651419,0.5095453533031942,motion_recording_2025-05-20_10-51-10 2.csv
118331,0.0703845274931751,-1.4574413267865776,-1.3784119214743376,7.187423431530051,12.45570884780638,-26.262601575717827,forward,118.331,-0.05522640732841548,-1.4504689730644698,-1.1671453346408127,motion_recording_2025-05-20_10-51-10 2.csv
118432,0.1841625718371942,-0.8546307700850069,-1.979794929590821,8.62116124681212,4.3561589026243785,-11.424298202942031,forward,118.432,0.31324871204010013,-0.8791219180438821,-2.1900810416182273,motion_recording_2025-05-20_10-51-10 2.csv
118548,0.3959905281806364,0.8746084131002425,-2.3861738365232945,33.755966255645674,-16.878976920347075,34.00366648099077,forward,118.548,0.276411693814386,0.9200910931422044,-2.1895190227004875,motion_recording_2025-05-20_10-51-10 2.csv
118664,-0.26873561928384,0.8571794316545128,1.936931939420104,7.240837218386843,9.159363931709846,-2.143312080889532,forward,118.664,-0.16980653600318354,0.7933760313298125,1.7733250794680229,motion_recording_2025-05-20_10-51-10 2.csv
118765,0.3840941925512626,-0.0982896938383579,2.8558471117585897,-10.661529997191687,-13.42031853504071,-7.966112808235694,forward,118.765,0.313040374430901,-0.02575263945776818,2.9660220219472206,motion_recording_2025-05-20_10-51-10 2.csv
118865,0.9647319708134978,0.006633738926053,0.8789122477740049,-0.9559802768265472,20.52339339918933,-11.102201849609864,forward,118.865,1.005979649126689,-0.05969029056764827,0.8366944960842619,motion_recording_2025-05-20_10-51-10 2.csv
118965,0.4376435580397024,-0.6386681981548666,-1.0767653086483475,-0.0097444654702132,-12.758422831821346,-12.389888876095906,forward,118.965,0.42251958460660183,-0.595120971977105,-1.1060340060835006,motion_recording_2025-05-20_10-51-10 2.csv
